row_index,WGEN.TotPwr.InstMag.i_h
2899,22876488.0
2900,22876490.0
2901,22876490.0
2902,22876490.0
2903,22876490.0
2904,22876492.0
2905,22876492.0
2906,22876492.0
2907,22876492.0
2908,22876492.0
2909,22876492.0
2910,22876492.0
2911,22876492.0
2912,22876492.0
2913,22876492.0
2914,22876492.0
2915,22876492.0
2916,22876492.0
2917,22876492.0
2918,22876492.0
2919,22876492.0
2920,22876492.0
2921,22876492.0
2922,22876492.0
2923,22876494.0
2924,22876494.0
2925,22876494.0
2926,22876494.0
2927,22876494.0
2928,22876494.0
2929,22876496.0
2930,22876496.0
2931,22876496.0
2932,22876496.0
2933,22876496.0
2934,22876496.0
2935,22876496.0
2936,22876496.0
2937,22876496.0
2938,22876496.0
2939,22876496.0
2940,22876496.0
2941,22876496.0
2942,22876496.0
2943,22876496.0
2944,22876496.0
2945,22876496.0
2946,22876496.0
2947,22876496.0
2948,22876496.0
2949,22876498.0
2950,22876498.0
2951,22876498.0
2952,22876498.0
2953,22876498.0
2954,22876498.0
2955,22876498.0
2956,22876500.0
2957,22876500.0
2958,22876500.0
2959,22876500.0
2960,22876500.0
2961,22876500.0
2962,22876500.0
2963,22876500.0
2964,22876500.0
2965,22876500.0
2966,22876500.0
2967,22876500.0
2968,22876500.0
2969,22876500.0
2970,22876500.0
2971,22876502.0
2972,22876502.0
2973,22876502.0
2974,22876502.0
2975,22876502.0
2976,22876504.0
2977,22876504.0
2978,22876504.0
2979,22876504.0
2980,22876504.0
2981,22876504.0
2982,22876504.0
2983,22876504.0
2984,22876504.0
2985,22876504.0
2986,22876504.0
2987,22876504.0
2988,22876504.0
2989,22876506.0
2990,22876506.0
2991,22876506.0
2992,22876506.0
2993,22876506.0
2994,22876508.0
2995,22876508.0
2996,22876508.0
2997,22876508.0
2998,22876508.0
2999,22876508.0
3000,22876508.0
3001,22876508.0
3002,22876508.0
3003,22876508.0
3004,22876508.0
3005,22876508.0
3006,22876510.0
3007,22876510.0
3008,22876510.0
3009,22876510.0
3010,22876512.0
3011,22876512.0
3012,22876512.0
3013,22876512.0
3014,22876512.0
3015,22876512.0
3016,22876512.0
3017,22876512.0
3018,22876512.0
3019,22876512.0
3020,22876512.0
3021,22876514.0
3022,22876514.0
3023,22876514.0
3024,22876514.0
3025,22876516.0
3026,22876516.0
3027,22876516.0
3028,22876516.0
3029,22876516.0
3030,22876516.0
3031,22876516.0
3032,22876516.0
3033,22876516.0
3034,22876516.0
3035,22876516.0
3036,22876518.0
3037,22876518.0
3038,22876518.0
3039,22876520.0
3040,22876520.0
3041,22876520.0
3042,22876520.0
3043,22876520.0
3044,22876520.0
3045,22876520.0
3046,22876520.0
3047,22876520.0
3048,22876520.0
3049,22876522.0
3050,22876522.0
3051,22876522.0
3052,22876522.0
3053,22876522.0
3054,22876524.0
3055,22876524.0
3056,22876524.0
3057,22876524.0
3058,22876524.0
3059,22876524.0
3060,22876524.0
3061,22876524.0
3062,22876524.0
3063,22876524.0
3064,22876524.0
3065,22876524.0
3066,22876526.0
3067,22876526.0
3068,22876526.0
3069,22876526.0
3070,22876528.0
3071,22876528.0
3072,22876528.0
3073,22876528.0
3074,22876528.0
3075,22876528.0
3076,22876528.0
3077,22876528.0
3078,22876528.0
3079,22876528.0
3080,22876528.0
3081,22876528.0
3082,22876528.0
3083,22876528.0
3084,22876528.0
3085,22876528.0
3086,22876530.0
3087,22876530.0
3088,22876530.0
3089,22876530.0
3090,22876530.0
3091,22876532.0
3092,22876532.0
3093,22876532.0
3094,22876532.0
3095,22876532.0
3096,22876532.0
3097,22876532.0
3098,22876532.0
3099,22876532.0
3100,22876532.0
3101,22876532.0
3102,22876532.0
3103,22876532.0
3104,22876534.0
3105,22876534.0
3106,22876534.0
3107,22876534.0
3108,22876536.0
3109,22876536.0
3110,22876536.0
3111,22876536.0
3112,22876536.0
3113,22876536.0
3114,22876536.0
3115,22876536.0
3116,22876536.0
3117,22876536.0
3118,22876536.0
3119,22876536.0
3120,22876538.0
3121,22876538.0
3122,22876538.0
3123,22876538.0
3124,22876540.0
3125,22876540.0
3126,22876540.0
3127,22876540.0
3128,22876540.0
3129,22876540.0
3130,22876540.0
3131,22876540.0
3132,22876540.0
3133,22876540.0
3134,22876540.0
3135,22876540.0
3136,22876542.0
3137,22876542.0
3138,22876542.0
3139,22876542.0
3140,22876544.0
3141,22876544.0
3142,22876544.0
3143,22876544.0
3144,22876544.0
3145,22876544.0
3146,22876544.0
3147,22876544.0
3148,22876544.0
3149,22876544.0
3150,22876544.0
3151,22876544.0
3152,22876546.0
3153,22876546.0
3154,22876546.0
3155,22876546.0
3156,22876548.0
3157,22876548.0
3158,22876548.0
3159,22876548.0
3160,22876548.0
3161,22876548.0
3162,22876548.0
3163,22876548.0
3164,22876548.0
3165,22876548.0
3166,22876548.0
3167,22876548.0
3168,22876548.0
3169,22876548.0
3170,22876550.0
3171,22876550.0
3172,22876550.0
3173,22876550.0
3174,22876550.0
3175,22876552.0
3176,22876552.0
3177,22876552.0
3178,22876552.0
3179,22876552.0
3180,22876552.0
3181,22876552.0
3182,22876552.0
3183,22876552.0
3184,22876552.0
3185,22876552.0
3186,22876552.0
3187,22876552.0
3188,22876552.0
3189,22876552.0
3190,22876552.0
3191,22876552.0
3192,22876554.0
3193,22876554.0
3194,22876554.0
3195,22876554.0
3196,22876554.0
3197,22876554.0
3198,22876554.0
3199,22876556.0
3200,22876556.0
3201,22876556.0
3202,22876556.0
3203,22876556.0
3204,22876556.0
3205,22876556.0
3206,22876556.0
3207,22876556.0
3208,22876556.0
3209,22876556.0
3210,22876556.0
3211,22876556.0
3212,22876556.0
3213,22876558.0
3214,22876558.0
3215,22876558.0
3216,22876558.0
3217,22876560.0
3218,22876560.0
3219,22876560.0
3220,22876560.0
3221,22876560.0
3222,22876560.0
3223,22876560.0
3224,22876560.0
3225,22876560.0
3226,22876560.0
3227,22876560.0
3228,22876560.0
3229,22876560.0
3230,22876562.0
3231,22876562.0
3232,22876562.0
3233,22876562.0
3234,22876564.0
3235,22876564.0
3236,22876564.0
3237,22876564.0
3238,22876564.0
3239,22876564.0
3240,22876564.0
3241,22876564.0
3242,22876564.0
3243,22876564.0
3244,22876564.0
3245,22876564.0
3246,22876566.0
3247,22876566.0
3248,22876566.0
3249,22876566.0
3250,22876566.0
3251,22876568.0
3252,22876568.0
3253,22876568.0
3254,22876568.0
3255,22876568.0
3256,22876568.0
3257,22876568.0
3258,22876568.0
3259,22876568.0
3260,22876568.0
3261,22876568.0
3262,22876568.0
3263,22876568.0
3264,22876568.0
3265,22876570.0
3266,22876570.0
3267,22876570.0
3268,22876570.0
3269,22876572.0
3270,22876572.0
3271,22876572.0
3272,22876572.0
3273,22876572.0
3274,22876572.0
3275,22876572.0
3276,22876572.0
3277,22876572.0
3278,22876572.0
3279,22876572.0
3280,22876572.0
3281,22876572.0
3282,22876572.0
3283,22876572.0
3284,22876572.0
3285,22876574.0
3286,22876574.0
3287,22876574.0
3288,22876574.0
3289,22876574.0
3290,22876576.0
3291,22876576.0
3292,22876576.0
3293,22876576.0
3294,22876576.0
3295,22876576.0
3296,22876576.0
3297,22876576.0
3298,22876576.0
3299,22876576.0
3300,22876576.0
3301,22876576.0
3302,22876576.0
3303,22876576.0
3304,22876576.0
3305,22876576.0
3306,22876576.0
3307,22876576.0
3308,22876576.0
3309,22876576.0
3310,22876578.0
3311,22876578.0
3312,22876578.0
3313,22876578.0
3314,22876578.0
3315,22876578.0
3316,22876578.0
3317,22876580.0
3318,22876580.0
3319,22876580.0
3320,22876580.0
3321,22876580.0
3322,22876580.0
3323,22876580.0
3324,22876580.0
3325,22876580.0
3326,22876580.0
3327,22876580.0
3328,22876580.0
3329,22876580.0
3330,22876580.0
3331,22876580.0
3332,22876580.0
3333,22876580.0
3334,22876580.0
3335,22876582.0
3336,22876582.0
3337,22876582.0
3338,22876582.0
3339,22876582.0
3340,22876582.0
3341,22876584.0
3342,22876584.0
3343,22876584.0
3344,22876584.0
3345,22876584.0
3346,22876584.0
3347,22876584.0
3348,22876584.0
3349,22876584.0
3350,22876584.0
3351,22876584.0
3352,22876584.0
3353,22876584.0
3354,22876584.0
3355,22876584.0
3356,22876584.0
3357,22876584.0
3358,22876586.0
3359,22876586.0
3360,22876586.0
3361,22876586.0
3362,22876586.0
3363,22876586.0
3364,22876586.0
3365,22876586.0
3366,22876586.0
3367,22876588.0
3368,22876588.0
3369,22876588.0
3370,22876588.0
3371,22876588.0
3372,22876588.0
3373,22876588.0
3374,22876588.0
3375,22876588.0
3376,22876588.0
3377,22876588.0
3378,22876588.0
3379,22876588.0
3380,22876588.0
3381,22876588.0
3382,22876588.0
3383,22876588.0
3384,22876588.0
3385,22876588.0
3386,22876588.0
3387,22876588.0
3388,22876588.0
3389,22876588.0
3390,22876588.0
3391,22876588.0
3392,22876588.0
3393,22876590.0
3394,22876590.0
3395,22876590.0
3396,22876590.0
3397,22876590.0
3398,22876590.0
3399,22876590.0
3400,22876592.0
3401,22876592.0
3402,22876592.0
3403,22876592.0
3404,22876592.0
3405,22876592.0
3406,22876592.0
3407,22876592.0
3408,22876592.0
3409,22876592.0
3410,22876592.0
3411,22876592.0
3412,22876592.0
3413,22876592.0
3414,22876592.0
3415,22876592.0
3416,22876592.0
3417,22876592.0
3418,22876594.0
3419,22876594.0
3420,22876594.0
3421,22876594.0
3422,22876594.0
3423,22876596.0
3424,22876596.0
3425,22876596.0
3426,22876596.0
3427,22876596.0
3428,22876596.0
3429,22876596.0
3430,22876596.0
3431,22876596.0
3432,22876596.0
3433,22876596.0
3434,22876596.0
3435,22876596.0
3436,22876596.0
3437,22876596.0
3438,22876598.0
3439,22876598.0
3440,22876598.0
3441,22876598.0
3442,22876598.0
3443,22876600.0
3444,22876600.0
3445,22876600.0
3446,22876600.0
3447,22876600.0
3448,22876600.0
3449,22876600.0
3450,22876600.0
3451,22876600.0
3452,22876600.0
3453,22876600.0
3454,22876600.0
3455,22876600.0
3456,22876600.0
3457,22876602.0
3458,22876602.0
3459,22876602.0
3460,22876602.0
3461,22876602.0
3462,22876604.0
3463,22876604.0
3464,22876604.0
3465,22876604.0
3466,22876604.0
3467,22876604.0
3468,22876604.0
3469,22876604.0
3470,22876604.0
3471,22876604.0
3472,22876604.0
3473,22876604.0
3474,22876604.0
3475,22876604.0
3476,22876606.0
3477,22876606.0
3478,22876606.0
3479,22876606.0
3480,22876606.0
3481,22876608.0
3482,22876608.0
3483,22876608.0
3484,22876608.0
3485,22876608.0
3486,22876608.0
3487,22876608.0
3488,22876608.0
3489,22876608.0
3490,22876608.0
3491,22876608.0
3492,22876608.0
3493,22876610.0
3494,22876610.0
3495,22876610.0
3496,22876610.0
3497,22876612.0
3498,22876612.0
3499,22876612.0
3500,22876612.0
3501,22876612.0
3502,22876612.0
3503,22876612.0
3504,22876612.0
3505,22876612.0
3506,22876612.0
3507,22876612.0
3508,22876612.0
3509,22876614.0
3510,22876614.0
3511,22876614.0
3512,22876614.0
3513,22876616.0
3514,22876616.0
3515,22876616.0
3516,22876616.0
3517,22876616.0
3518,22876616.0
3519,22876616.0
3520,22876616.0
3521,22876616.0
3522,22876616.0
3523,22876616.0
3524,22876618.0
3525,22876618.0
3526,22876618.0
3527,22876618.0
3528,22876620.0
3529,22876620.0
3530,22876620.0
3531,22876620.0
3532,22876620.0
3533,22876620.0
3534,22876620.0
3535,22876620.0
3536,22876620.0
3537,22876620.0
3538,22876620.0
3539,22876620.0
3540,22876620.0
3541,22876622.0
3542,22876622.0
3543,22876622.0
3544,22876622.0
3545,22876624.0
3546,22876624.0
3547,22876624.0
3548,22876624.0
3549,22876624.0
3550,22876624.0
3551,22876624.0
3552,22876624.0
3553,22876624.0
3554,22876624.0
3555,22876624.0
3556,22876624.0
3557,22876624.0
3558,22876626.0
3559,22876626.0
3560,22876626.0
3561,22876626.0
3562,22876628.0
3563,22876628.0
3564,22876628.0
3565,22876628.0
3566,22876628.0
3567,22876628.0
3568,22876628.0
3569,22876628.0
3570,22876628.0
3571,22876628.0
3572,22876628.0
3573,22876628.0
3574,22876630.0
3575,22876630.0
3576,22876630.0
3577,22876630.0
3578,22876632.0
3579,22876632.0
3580,22876632.0
3581,22876632.0
3582,22876632.0
3583,22876632.0
3584,22876632.0
3585,22876632.0
3586,22876632.0
3587,22876632.0
3588,22876632.0
3589,22876632.0
3590,22876632.0
3591,22876634.0
3592,22876634.0
3593,22876634.0
3594,22876634.0
3595,22876636.0
3596,22876636.0
3597,22876636.0
3598,22876636.0
3599,22876636.0
3600,22876636.0
3601,22876636.0
3602,22876636.0
3603,22876636.0
3604,22876636.0
3605,22876636.0
3606,22876636.0
3607,22876636.0
3608,22876636.0
3609,22876638.0
3610,22876638.0
3611,22876638.0
3612,22876638.0
3613,22876638.0
3614,22876638.0
3615,22876640.0
3616,22876640.0
3617,22876640.0
3618,22876640.0
3619,22876640.0
3620,22876640.0
3621,22876640.0
3622,22876640.0
3623,22876640.0
3624,22876640.0
3625,22876640.0
3626,22876640.0
3627,22876640.0
3628,22876640.0
3629,22876640.0
3630,22876640.0
3631,22876640.0
3632,22876642.0
3633,22876642.0
3634,22876642.0
3635,22876642.0
3636,22876642.0
3637,22876642.0
3638,22876644.0
3639,22876644.0
3640,22876644.0
3641,22876644.0
3642,22876644.0
3643,22876644.0
3644,22876644.0
3645,22876644.0
3646,22876644.0
3647,22876644.0
3648,22876644.0
3649,22876644.0
3650,22876644.0
3651,22876644.0
3652,22876646.0
3653,22876646.0
3654,22876646.0
3655,22876646.0
3656,22876646.0
3657,22876648.0
3658,22876648.0
3659,22876648.0
3660,22876648.0
3661,22876648.0
3662,22876648.0
3663,22876648.0
3664,22876648.0
3665,22876648.0
3666,22876648.0
3667,22876648.0
3668,22876648.0
3669,22876648.0
3670,22876648.0
3671,22876650.0
3672,22876650.0
3673,22876650.0
3674,22876650.0
3675,22876652.0
3676,22876652.0
3677,22876652.0
3678,22876652.0
3679,22876652.0
3680,22876652.0
3681,22876652.0
3682,22876652.0
3683,22876652.0
3684,22876652.0
3685,22876652.0
3686,22876652.0
3687,22876652.0
3688,22876652.0
3689,22876654.0
3690,22876654.0
3691,22876654.0
3692,22876654.0
3693,22876654.0
3694,22876656.0
3695,22876656.0
3696,22876656.0
3697,22876656.0
3698,22876656.0
3699,22876656.0
3700,22876656.0
3701,22876656.0
3702,22876656.0
3703,22876656.0
3704,22876656.0
3705,22876656.0
3706,22876656.0
3707,22876656.0
3708,22876656.0
3709,22876656.0
3710,22876656.0
3711,22876656.0
3712,22876656.0
3713,22876656.0
3714,22876656.0
3715,22876658.0
3716,22876658.0
3717,22876658.0
3718,22876658.0
3719,22876658.0
3720,22876658.0
3721,22876658.0
3722,22876660.0
3723,22876660.0
3724,22876660.0
3725,22876660.0
3726,22876660.0
3727,22876660.0
3728,22876660.0
3729,22876660.0
3730,22876660.0
3731,22876660.0
3732,22876660.0
3733,22876660.0
3734,22876660.0
3735,22876660.0
3736,22876660.0
3737,22876660.0
3738,22876660.0
3739,22876662.0
3740,22876662.0
3741,22876662.0
3742,22876662.0
3743,22876662.0
3744,22876662.0
3745,22876664.0
3746,22876664.0
3747,22876664.0
3748,22876664.0
3749,22876664.0
3750,22876664.0
3751,22876664.0
3752,22876664.0
3753,22876664.0
3754,22876664.0
3755,22876664.0
3756,22876664.0
3757,22876664.0
3758,22876664.0
3759,22876664.0
3760,22876664.0
3761,22876664.0
3762,22876664.0
3763,22876666.0
3764,22876666.0
3765,22876666.0
3766,22876666.0
3767,22876666.0
3768,22876666.0
3769,22876666.0
3770,22876666.0
3771,22876668.0
3772,22876668.0
3773,22876668.0
3774,22876668.0
3775,22876668.0
3776,22876668.0
3777,22876668.0
3778,22876668.0
3779,22876668.0
3780,22876668.0
3781,22876668.0
3782,22876668.0
3783,22876668.0
3784,22876668.0
3785,22876668.0
3786,22876668.0
3787,22876668.0
3788,22876668.0
3789,22876668.0
3790,22876668.0
3791,22876668.0
3792,22876668.0
3793,22876668.0
3794,22876668.0
3795,22876668.0
3796,22876668.0
3797,22876668.0
3798,22876668.0
3799,22876668.0
3800,22876668.0
3801,22876668.0
3802,22876668.0
3803,22876668.0
3804,22876668.0
3805,22876668.0
3806,22876668.0
3807,22876668.0
3808,22876668.0
3809,22876668.0
3810,22876668.0
3811,22876668.0
3812,22876668.0
3813,22876670.0
3814,22876670.0
3815,22876670.0
3816,22876670.0
3817,22876670.0
3818,22876670.0
3819,22876670.0
3820,22876670.0
3821,22876670.0
3822,22876670.0
3823,22876670.0
3824,22876670.0
3825,22876670.0
3826,22876670.0
3827,22876670.0
3828,22876670.0
3829,22876670.0
3830,22876670.0
3831,22876670.0
3832,22876670.0
3833,22876672.0
3834,22876672.0
3835,22876672.0
3836,22876672.0
3837,22876672.0
3838,22876672.0
3839,22876672.0
3840,22876672.0
3841,22876672.0
3842,22876672.0
3843,22876672.0
3844,22876672.0
3845,22876672.0
3846,22876672.0
3847,22876672.0
3848,22876672.0
3849,22876672.0
3850,22876672.0
3851,22876672.0
3852,22876672.0
3853,22876672.0
3854,22876672.0
3855,22876672.0
3856,22876672.0
3857,22876672.0
3858,22876672.0
3859,22876672.0
3860,22876672.0
3861,22876672.0
3862,22876672.0
3863,22876672.0
3864,22876672.0
3865,22876672.0
3866,22876672.0
3867,22876672.0
3868,22876672.0
3869,22876672.0
3870,22876674.0
3871,22876674.0
3872,22876674.0
3873,22876674.0
3874,22876674.0
3875,22876674.0
3876,22876674.0
3877,22876674.0
3878,22876674.0
3879,22876674.0
3880,22876676.0
3881,22876676.0
3882,22876676.0
3883,22876676.0
3884,22876676.0
3885,22876676.0
3886,22876676.0
3887,22876676.0
3888,22876676.0
3889,22876676.0
3890,22876676.0
3891,22876676.0
3892,22876676.0
3893,22876676.0
3894,22876676.0
3895,22876676.0
3896,22876676.0
3897,22876676.0
3898,22876676.0
3899,22876676.0
3900,22876676.0
3901,22876676.0
3902,22876676.0
3903,22876676.0
3904,22876676.0
3905,22876676.0
3906,22876676.0
3907,22876676.0
3908,22876676.0
3909,22876676.0
3910,22876676.0
3911,22876676.0
3912,22876676.0
3913,22876676.0
3914,22876676.0
3915,22876676.0
3916,22876676.0
3917,22876676.0
3918,22876676.0
3919,22876676.0
3920,22876676.0
3921,22876676.0
3922,22876676.0
3923,22876676.0
3924,22876676.0
3925,22876676.0
3926,22876676.0
3927,22876676.0
3928,22876676.0
3929,22876676.0
3930,22876676.0
3931,22876676.0
3932,22876676.0
3933,22876676.0
3934,22876676.0
3935,22876676.0
3936,22876676.0
3937,22876676.0
3938,22876676.0
3939,22876676.0
3940,22876676.0
3941,22876676.0
3942,22876676.0
3943,22876676.0
3944,22876676.0
3945,22876676.0
3946,22876676.0
3947,22876676.0
3948,22876676.0
3949,22876676.0
3950,22876676.0
3951,22876676.0
3952,22876676.0
3953,22876676.0
3954,22876676.0
3955,22876676.0
3956,22876676.0
3957,22876676.0
3958,22876676.0
3959,22876676.0
3960,22876676.0
3961,22876676.0
3962,22876676.0
3963,22876676.0
3964,22876676.0
3965,22876676.0
3966,22876676.0
3967,22876676.0
3968,22876676.0
3969,22876676.0
3970,22876676.0
3971,22876676.0
3972,22876676.0
3973,22876676.0
3974,22876678.0
3975,22876678.0
3976,22876678.0
3977,22876678.0
3978,22876678.0
3979,22876678.0
3980,22876678.0
3981,22876678.0
3982,22876678.0
3983,22876678.0
3984,22876678.0
3985,22876678.0
3986,22876678.0
3987,22876678.0
3988,22876678.0
3989,22876678.0
3990,22876678.0
3991,22876678.0
3992,22876678.0
3993,22876678.0
3994,22876678.0
3995,22876678.0
3996,22876678.0
3997,22876678.0
3998,22876678.0
3999,22876678.0
4000,22876678.0
4001,22876678.0
4002,22876678.0
4003,22876678.0
4004,22876678.0
4005,22876678.0
4006,22876678.0
4007,22876678.0
4008,22876678.0
4009,22876678.0
4010,22876678.0
4011,22876678.0
4012,22876678.0
4013,22876678.0
4014,22876678.0
4015,22876678.0
4016,22876678.0
4017,22876678.0
4018,22876678.0
4019,22876678.0
4020,22876678.0
4021,22876678.0
4022,22876678.0
4023,22876678.0
4024,22876678.0
4025,22876678.0
4026,22876678.0
4027,22876678.0
4028,22876678.0
4029,22876678.0
4030,22876678.0
4031,22876678.0
4032,22876678.0
4033,22876678.0
4034,22876678.0
4035,22876678.0
4036,22876678.0
4037,22876678.0
4038,22876678.0
4039,22876678.0
4040,22876678.0
4041,22876678.0
4042,22876678.0
4043,22876678.0
4044,22876678.0
4045,22876678.0
4046,22876678.0
4047,22876678.0
4048,22876678.0
4049,22876678.0
4050,22876678.0
4051,22876678.0
4052,22876678.0
4053,22876678.0
4054,22876678.0
4055,22876678.0
4056,22876678.0
4057,22876678.0
4058,22876678.0
4059,22876678.0
4060,22876678.0
4061,22876678.0
4062,22876678.0
4063,22876678.0
4064,22876678.0
4065,22876678.0
4066,22876678.0
4067,22876678.0
4068,22876678.0
4069,22876678.0
4070,22876680.0
4071,22876680.0
4072,22876680.0
4073,22876680.0
4074,22876680.0
4075,22876680.0
4076,22876680.0
4077,22876680.0
4078,22876680.0
4079,22876680.0
4080,22876680.0
4081,22876680.0
4082,22876680.0
4083,22876680.0
4084,22876680.0
4085,22876680.0
4086,22876680.0
4087,22876680.0
4088,22876680.0
4089,22876680.0
4090,22876680.0
4091,22876680.0
4092,22876680.0
4093,22876680.0
4094,22876680.0
4095,22876680.0
4096,22876680.0
4097,22876680.0
4098,22876680.0
4099,22876680.0
4100,22876680.0
4101,22876680.0
4102,22876680.0
4103,22876680.0
4104,22876680.0
4105,22876680.0
4106,22876680.0
4107,22876680.0
4108,22876680.0
4109,22876680.0
4110,22876680.0
4111,22876680.0
4112,22876680.0
4113,22876680.0
4114,22876680.0
4115,22876680.0
4116,22876680.0
4117,22876680.0
4118,22876680.0
4119,22876680.0
4120,22876680.0
4121,22876680.0
4122,22876680.0
4123,22876680.0
4124,22876680.0
4125,22876680.0
4126,22876680.0
4127,22876680.0
4128,22876680.0
4129,22876680.0
4130,22876680.0
4131,22876680.0
4132,22876680.0
4133,22876680.0
4134,22876680.0
4135,22876680.0
4136,22876680.0
4137,22876680.0
4138,22876680.0
4139,22876680.0
4140,22876680.0
4141,22876680.0
4142,22876680.0
4143,22876680.0
4144,22876680.0
4145,22876680.0
4146,22876680.0
4147,22876680.0
4148,22876680.0
4149,22876680.0
4150,22876680.0
4151,22876680.0
4152,22876680.0
4153,22876680.0
4154,22876680.0
4155,22876680.0
4156,22876680.0
4157,22876680.0
4158,22876680.0
4159,22876680.0
4160,22876680.0
4161,22876680.0
4162,22876680.0
4163,22876680.0
4164,22876680.0
4165,22876680.0
4166,22876680.0
4167,22876680.0
4168,22876680.0
4169,22876680.0
4170,22876680.0
4171,22876680.0
4172,22876680.0
4173,22876680.0
4174,22876680.0
4175,22876680.0
4176,22876680.0
4177,22876680.0
4178,22876680.0
4179,22876680.0
4180,22876680.0
4181,22876680.0
4182,22876680.0
4183,22876680.0
4184,22876680.0
4185,22876680.0
4186,22876680.0
4187,22876680.0
4188,22876680.0
4189,22876680.0
4190,22876680.0
4191,22876680.0
4192,22876680.0
4193,22876680.0
4194,22876680.0
4195,22876680.0
4196,22876680.0
4197,22876680.0
4198,22876680.0
4199,22876680.0
4200,22876680.0
4201,22876680.0
4202,22876680.0
4203,22876680.0
4204,22876680.0
4205,22876680.0
4206,22876680.0
4207,22876680.0
4208,22876680.0
4209,22876680.0
4210,22876680.0
4211,22876680.0
4212,22876680.0
4213,22876680.0
4214,22876680.0
4215,22876680.0
4216,22876680.0
4217,22876680.0
4218,22876680.0
4219,22876680.0
4220,22876680.0
4221,22876680.0
4222,22876680.0
4223,22876680.0
4224,22876680.0
4225,22876680.0
4226,22876680.0
4227,22876680.0
4228,22876680.0
4229,22876680.0
4230,22876680.0
4231,22876680.0
4232,22876680.0
4233,22876680.0
4234,22876680.0
4235,22876680.0
4236,22876680.0
4237,22876680.0
4238,22876680.0
4239,22876680.0
4240,22876680.0
4241,22876680.0
4242,22876680.0
4243,22876680.0
4244,22876680.0
4245,22876680.0
4246,22876680.0
4247,22876680.0
4248,22876680.0
4249,22876680.0
4250,22876680.0
4251,22876680.0
4252,22876680.0
4253,22876680.0
4254,22876680.0
4255,22876680.0
4256,22876680.0
4257,22876680.0
4258,22876680.0
4259,22876680.0
4260,22876680.0
4261,22876680.0
4262,22876680.0
4263,22876680.0
4264,22876680.0
4265,22876680.0
4266,22876680.0
4267,22876680.0
4268,22876680.0
4269,22876680.0
4270,22876680.0
4271,22876680.0
4272,22876680.0
4273,22876680.0
4274,22876680.0
4275,22876680.0
4276,22876680.0
4277,22876680.0
4278,22876680.0
4279,22876680.0
4280,22876680.0
4281,22876680.0
4282,22876680.0
4283,22876680.0
4284,22876680.0
4285,22876680.0
4286,22876680.0
4287,22876680.0
4288,22876680.0
4289,22876680.0
4290,22876680.0
4291,22876680.0
4292,22876680.0
4293,22876680.0
4294,22876680.0
4295,22876680.0
4296,22876680.0
4297,22876680.0
4298,22876680.0
4299,22876680.0
4300,22876680.0
4301,22876680.0
4302,22876680.0
4303,22876680.0
4304,22876680.0
4305,22876680.0
4306,22876680.0
4307,22876680.0
4308,22876680.0
4309,22876680.0
4310,22876680.0
4311,22876680.0
4312,22876680.0
4313,22876680.0
4314,22876680.0
4315,22876680.0
4316,22876680.0
4317,22876680.0
4318,22876680.0
4319,22876680.0
4320,22876680.0
4321,22876680.0
4322,22876680.0
4323,22876680.0
4324,22876680.0
4325,22876680.0
4326,22876680.0
4327,22876680.0
4328,22876680.0
4329,22876680.0
4330,22876680.0
4331,22876680.0
4332,22876680.0
4333,22876680.0
4334,22876680.0
4335,22876680.0
4336,22876680.0
4337,22876680.0
4338,22876680.0
4339,22876680.0
4340,22876680.0
4341,22876680.0
4342,22876680.0
4343,22876680.0
4344,22876680.0
4345,22876680.0
4346,22876680.0
4347,22876680.0
4348,22876680.0
4349,22876680.0
4350,22876680.0
4351,22876680.0
4352,22876680.0
4353,22876680.0
4354,22876680.0
4355,22876680.0
4356,22876680.0
4357,22876680.0
4358,22876680.0
4359,22876680.0
4360,22876680.0
4361,22876680.0
4362,22876680.0
4363,22876680.0
4364,22876680.0
4365,22876680.0
4366,22876680.0
4367,22876680.0
4368,22876680.0
4369,22876680.0
4370,22876680.0
4371,22876680.0
4372,22876680.0
4373,22876680.0
4374,22876680.0
4375,22876680.0
4376,22876680.0
4377,22876680.0
4378,22876680.0
4379,22876680.0
4380,22876680.0
4381,22876680.0
4382,22876680.0
4383,22876680.0
4384,22876680.0
4385,22876680.0
4386,22876680.0
4387,22876680.0
4388,22876680.0
4389,22876680.0
4390,22876680.0
4391,22876680.0
4392,22876680.0
4393,22876680.0
4394,22876680.0
4395,22876680.0
4396,22876680.0
4397,22876680.0
4398,22876680.0
4399,22876680.0
4400,22876680.0
4401,22876680.0
4402,22876680.0
4403,22876680.0
4404,22876680.0
4405,22876680.0
4406,22876680.0
4407,22876680.0
4408,22876680.0
4409,22876680.0
4410,22876680.0
4411,22876680.0
4412,22876680.0
4413,22876680.0
4414,22876680.0
4415,22876680.0
4416,22876680.0
4417,22876680.0
4418,22876680.0
4419,22876680.0
4420,22876680.0
4421,22876680.0
4422,22876680.0
4423,22876682.0
4424,22876682.0
4425,22876682.0
4426,22876682.0
4427,22876682.0
4428,22876682.0
4429,22876682.0
4430,22876682.0
4431,22876682.0
4432,22876682.0
4433,22876684.0
4434,22876684.0
4435,22876684.0
4436,22876684.0
4437,22876684.0
4438,22876684.0
4439,22876684.0
4440,22876684.0
4441,22876684.0
4442,22876684.0
4443,22876684.0
4444,22876684.0
4445,22876684.0
4446,22876684.0
4447,22876684.0
4448,22876684.0
4449,22876684.0
4450,22876684.0
